ID,Order ID,Order Date,Total,ASIN,Quantity,Product Name,Insurance_Cats,Insurance_Conf,Insurance_Conf_HL,Gen_Cats,Room
5496,112-4281442-4830601,2017-11-02T17:50:27Z,12.99,B01AFOJ3HG,1,"Fnova 34dB Highest NRR Safety Ear Muffs - Professional Ear Defenders for Shooting, Adjustable Headband Ear Protection / Shooting Hearing Protector Ear",Other,0,Low,Tools-other,Other
5497,114-9487030-1781855,2017-11-01T12:26:54Z,89.97,B002G51BZU,1,"Mr. Heater F232000 MH9BX Buddy 4,000-9,000-BTU Indoor-Safe Portable Radiant Heater",Heater - Patio,72,Low,Household-Consumables,Deck/Patio & Yard
5498,112-3513872-7965023,2017-10-31T17:08:36Z,99.99,B018XNGQOE,1,"AfterShokz Trekz Titanium Open Ear Wireless Bone Conduction Headphones, Slate Grey, (AS600SG)",Headphones,72,Low,Electronics-Components & Prototyping,Attic
5499,112-3513872-7965023,2017-10-31T17:08:36Z,29.99,B075CWSFKX,1,"Tomtoc 13 Inch Laptop Shoulder Bag, 360° Protective Laptop Sleeve Case for 13 Inch New MacBook Pro 2017 & 2016 | Surface Pro 2017 | Surface Pro 4/3 | ",Bag / Case - Computer / Laptop,72,Low,Computer Accesories,Attic
5500,114-6609393-5789839,2017-10-27T06:36:12Z,14.5,B00GLRVTLU,1,"Consecutively Numbered Labels. Measure: 1.5"" X 0.75"" Paper Material (Various Number Sequences Available) (4001-5000)",Label maker,51,Low,Office Supplies,Office/ Study
5501,114-1957941-7642608,2017-10-25T12:03:58Z,38.64,B005A86HAO,1,"Stride Rite Made 2 Play Sneaker Winter Boot (Toddler/Little Kid), Black/Grey, 10.5 W US Little Kid",Shoes - Children's/kid's - Boots,50,Low,Other,Clothing & Accs - Kids
5502,114-8667748-1026628,2017-10-25T12:03:15Z,32.85,B00R99CH0G,1,"Stride Rite Made 2 Play Sneaker Winter Boot (Toddler/Little Kid), Black/Grey, 11 W US Little Kid",Shoes - Children's/kid's - Boots,49,Low,Other,Clothing & Accs - Kids
5503,114-9272952-4885812,2017-10-24T13:25:08Z,35.5,B00MK1066A,1,"Pampers Size 2 Swaddlers Diapers, 148 Count",Disposable diapers - (size N-2) - qty 150 - Standard grade,72,Low,Baby-Diapers,Nursery
5504,111-7041384-6380247,2017-10-24T12:53:12Z,14.99,B003TMZQC8,1,"KIND Bars, Dark Chocolate Cherry Cashew + Antioxidants, Gluten Free, 1.4 Ounce Bars, 12 Count",Other,0,Low,Snacks,Other
5505,112-7949455-3149065,2017-10-24T12:46:00Z,14.79,B0034EDMCW,1,"KIND Fruit & Nut, Almond & Coconut, All Natural, 1.4-Ounce Gluten Free Bars,12 count",Other,0,Low,Snacks,Other
5506,114-2973342-8169028,2017-10-24T11:08:32Z,29.99,B01HQQ8LU6,1,"Carter's Baby Boys' Pram 127g242, Grey, 6 Months",Stroller - Infant,50,Low,Baby-Diapers,Nursery
5507,111-0909036-0525821,2017-10-24T09:13:50Z,15.54,B00EW6V06Q,1,"KIND Bars, Blueberry Vanilla & Cashew, Gluten Free, 1.4 Ounce Bars, 12 Count",Food goods - Unprepared - Enter Price,35,Low,Snacks,Garage
5508,112-7243910-3018607,2017-10-24T07:39:45Z,14.22,B003TNANSO,1,"KIND Bars, Peanut Butter Dark Chocolate, 8g Protein, Gluten Free, 1.4 Ounce Bars, 12 Count",Other,0,Low,Snacks,Other
5509,113-0964532-6586635,2017-10-22T22:47:14Z,80.03,B073JY5T7T,1,SanDisk Ultra 200GB microSDXC UHS-I card with Adapter - 100MB/s U1 A1 - SDSQUAR-200G-GN6MA,Other,0,Low,Other,Other
5510,114-8931041-0766630,2017-10-19T20:36:17Z,28.99,B01FVHT0FC,1,"Chanasya Super Soft Long Shaggy Chic Fuzzy Fur Faux Fur Warm Elegant Cozy With Fluffy Sherpa Off White Microfiber Throw Blanket (50"" x 65"") - Solid Shaggy Off White",Blanket - Throw,72,Low,Home Organization,Basement - Finished
5511,113-2421340-7368268,2017-10-18T03:09:17Z,21.95,B01MT1FU76,1,William Mark Feisty Pets Brainless Brian Adorable Plush Stuffed Triceratops that Turns Feisty with a Squeeze,Stuffed animal,72,Low,Other,Attic
5512,113-7409279-2285848,2017-10-18T03:08:46Z,19.99,B071HY27WX,1,"William Mark- Feisty Pets: Tony Tubbalard- Adorable 12"" Plush Stuffed Harp Seal Pup that Turns Feisty with a Squeeze",Stuffed animal,72,Low,Other,Attic
5515,114-7456644-3753026,2017-10-17T15:15:08Z,9.99,B00YWD2EVE,1,"Calf Compression Sleeves - Leg Compression Socks for Runners, Shin Splint, Varicose Vein & Calf Pain Relief - Calf Guard Great for Running, Cycling, Maternity, Travel, Nurses (Pink, Medium)",Other,0,Low,Other,Other
5516,113-3377034-3674623,2017-10-17T05:25:03Z,4.54,B019868API,1,"PVC Schedule 40 Slip Reducing Coupling - Slip Size : 1"" - Slip Size : 1/2""",Other,0,Low,Repair,Other
5517,113-9925208-7789038,2017-10-17T05:21:05Z,12.6,B00ITPIG0O,1,LASCO 15-1621 PVC Hose Adapter with 3/4-Inch Female Hose and 1/2-Inch PVC Pipe Glue Connection,Other,0,Low,Repair,Other
5518,114-7065900-4643434,2017-10-16T20:46:57Z,11.9,B005DS65V2,2,"Fun Express Paper Gift Party Bags (Lot of 12), Small, Bright Neon",Non-perishable paper / plastic products,72,Low,Home Organization,Utility/ Laundry Room
5519,113-2306689-9549037,2017-10-14T22:52:31Z,12.88,B074BRWV5F,1,"Glow in the dark paints Luminous paint(Set of 8 Bottles 0.8 oz. Each) Safe On Skin, Washable, Non-Toxic,For EDM Music Festivals,Raves,Concerts,Halloween",Other,0,Low,Household-Consumables,Other
5520,113-3778318-2644221,2017-10-14T22:51:50Z,8.97,B0045DMLXM,1,"ARGO Cornstarch, 35 Ounce",Food goods - Prepared - Enter Price,29,Low,Household-Consumables,Garage
5521,113-7913695-1781814,2017-10-14T22:51:00Z,13.99,B00HLROBQ4,1,MILLIARD Borax Powder - Pure Multi-Purpose Cleaner 5 lb. Bag,Non-perishable unopened cleaning supplies - Enter price,39,Low,Cleaning-Supplies,Basement - Unfinished
5522,113-1119704-9017812,2017-10-13T02:40:35Z,11.95,B019YMGNDW,1,RAINPAL RBS005 Brass Water Container/Rain Barrel Quarter Turn Spigot(Lead Free Compliant),Large storage bin / container / tote,60,Low,Household-Consumables,Attic
5523,113-5228890-4688206,2017-10-11T06:12:54Z,7.94,B01MEH89XY,1,"Great Stuff 99054816 Multipurpose Insulating Foam Sealant, 12 oz, Black",Caulk gun,40,Low,Repair,Basement - Unfinished
5524,113-5228890-4688206,2017-10-11T06:12:54Z,17.18,B00AE2XTZM,1,"Field Guardian 10-Pack Polyrope Connector, 1/4-Inch",Other,0,Low,Tools-Farm,Other
5525,113-5228890-4688206,2017-10-11T06:12:54Z,10.95,B0002YW0W0,1,GREAT STUFF Big Gap Filler 12 oz Insulating Foam Sealant,Caulk gun,43,Low,Repair,Basement - Unfinished
5526,113-9824798-8229866,2017-10-10T04:33:33Z,10.9,B01IBWTSQU,1,"Front Bulkhead, Blue: TRA 2WD Vehicles",Toy vehicles - Car & truck,72,Low,Traxxas,Kid's Bedroom
5527,113-3789572-2378651,2017-10-10T04:26:54Z,10.99,B0736N1Z9S,1,Drill Warehouse 8pcs 3F Thread Metric Machine Hand Screw Thread Plug Taps Set M3 M4 M5 M6 M8 M10 M12 with Adjustable Tap Wrench 1/16-1/2'',Tap & die set,42,Low,Tools-other,Basement - Unfinished
5528,113-0190136-3586654,2017-10-08T03:25:48Z,39.16,B000HHSC2O,2,Zareba 50 Feet 12-1/2 Gauge Underground Controller Hook Up Wire UGC50,Other,0,Low,Tools-Electronics,Other
5529,113-8286212-2140213,2017-10-07T02:04:49Z,17.92,B003E1O9ZE,1,"Camco 22793 TastePURE Drinking Water Hose (5/8""ID x 50') - Lead Free",Garden hose,72,Low,Household-Consumables,Deck/Patio & Yard
5530,113-1222074-9537845,2017-10-06T01:29:21Z,15.78,B00H89UHOU,1,"New Life Spectrum AlgaeMAX 1mm Enhanced Algae Pellet Food for Pet, 250gm",Pet & animal supplies - Enter price,72,Low,Other,Pet Care Items
5531,113-2956939-0186653,2017-10-06T01:25:54Z,14.83,B007R54OT4,1,"New Life Spectrum Cichlid Formula 1mm Sinking Freshwater Pet Food, 250gm",Pet & animal supplies - Enter price,72,Low,Other,Pet Care Items
5532,113-2360435-4181049,2017-10-05T01:41:43Z,10.65,B01AO4M0UE,1,Traxxas 3064x Wire Harness High Current ID Connection Parallel Toy,Dog harness,84,High,Traxxas,Pet Care Items
5533,114-3024205-1353018,2017-10-04T00:10:00Z,7.5,B0090BCWQU,1,"3 Pack Medical Grade Vaseline Pure Ultra White Petroleum Jelly, 3.25 oz (97.5 mL) Tubes ONLY by Kendall/Covidien",Health care supplies - Enter price,35,Low,Household-Consumables,Kid's Bedroom
5534,114-1942929-0124245,2017-10-03T21:48:19Z,6.49,B00EVD73UC,1,"Limited Time SALE! Original Stick'Nsnap(TM) 12 unisex ""Happy Colors"" (TM) milestones first year monthly growth stickers, with re-sealable pouch. 3.25'', Great Baby Shower Gift!",Other,0,Low,Baby-Diapers,Other
5535,114-4846862-4475461,2017-10-03T15:10:18Z,13.44,B002GU79G0,1,"Flintstones Children's Multivitamin plus Immunity Support Gummies , 150-Count Gummies",Non-Prescription Vitamin - Enter price,32,Low,Household-Consumables,Bathroom
5536,114-4846862-4475461,2017-10-03T15:10:18Z,15.23,B00FMWWN6U,1,"Pampers Baby Wipes Sensitive 9X Refill, 576 Diaper Wipes",Non-perishable paper / plastic products - Enter price,59,Low,Household-Consumables,Basement - Unfinished
5537,114-4846862-4475461,2017-10-03T15:10:18Z,16.49,B017EB0F8Y,1,"Philips Avent 6 Pack BPA Free Soothie Pacifier, 3+ Months, Blue",Other,0,Low,Baby-Diapers,Other
5538,113-0080691-5013070,2017-10-03T03:17:40Z,5.34,B000STYS88,1,"Traxxas 3640 Steel Suspension Screw Pin Set (Rustler, Stampede, Bandit)",Other,0,Low,Traxxas,Other
5539,114-0680801-3629867,2017-10-01T11:31:57Z,10.59,B06Y63PKR4,1,"YOFIT Breastfeeding Cover Nursing Cover, Breathable 100% Cotton and Quality Assurance - AZO Free",Other,0,Low,Baby-Diapers,Other
5541,113-1835646-9017862,2017-09-29T03:19:49Z,17.99,B06XBWS3T2,1,"12V 60 LEDs Van Interior Light Kits, Ampper LED Ceiling Lights Kit for Van Boats Caravans Trailers Lorries Sprinter Ducato Transit VW LWB (20 Modules, White)",Specialty lighting,38,Low,Electronics-Components & Prototyping,Attic
5542,113-9651631-1153008,2017-09-29T00:04:14Z,4.14,B000HKH0TC,1,"Traxxas 4686 Spur gear, 86-tooth (48-pitch) (for models with Torque-Control slipper clutch)",R/C - Remote / Radio controlled car,34,Low,Traxxas,Kid's Bedroom
5543,113-7632191-4917812,2017-09-28T22:56:52Z,9.1,B000HKEW84,2,"Traxxas 4683 Spur gear, 83-tooth (48-pitch) (for models with Torque-Control slipper clutch)",R/C - Remote / Radio controlled car,33,Low,Traxxas,Kid's Bedroom
5544,113-1006735-4581028,2017-09-28T02:56:32Z,8.83,B000PSFLT2,1,Orbit 62009 3-Way Plastic Hose Faucet Valve Manifold,Other,0,Low,Tools-other,Other
5546,113-7025667-7503443,2017-09-28T02:52:39Z,10.57,B004ME11FS,1,"Camco 22783 TastePURE Drinking Water Hose (5/8""ID x 25') - Lead Free",Garden hose,72,Low,Household-Consumables,Deck/Patio & Yard
5547,113-5306699-7515422,2017-09-28T02:51:55Z,17.92,B003E1O9ZE,1,"Camco 22793 TastePURE Drinking Water Hose (5/8""ID x 50') - Lead Free",Garden hose,72,Low,Household-Consumables,Deck/Patio & Yard
5548,113-4325299-0865825,2017-09-27T03:57:29Z,8.99,B00VDNAM74,1,"MEILI LED Light Strip SMD 3528 16.4 Ft 5 Meter Waterproof 300 LEDs 12V Flexible Rope Light (No Power Supply), Blue","Christmas lights, 100 ct string",43,Low,Electronics-Components & Prototyping,Attic
5549,114-3591906-6947419,2017-09-26T17:14:12Z,11.86,B004C053AQ,1,"Comotomo Natural Feel Baby Bottle, Green, 8 Ounces",Bottles - Infant - 3 pk.,50,Low,Baby-Diapers,Nursery
5550,113-2448338-6201825,2017-09-26T01:54:30Z,4.4,B009GUXU52,1,Monoprice 18-Inch SATA III 6.0 Gbps Cable with Locking Latch and 90-Degree Plug - Blue,Other,0,Low,Other,Other
5551,113-3093131-7329804,2017-09-25T03:09:39Z,9.47,B000KKDMFU,1,"RPM 80185 Rear A-Arms Blue E- Monster Jam, Rustler, Stampede",R/C - Remote / Radio controlled car,42,Low,Traxxas,Kid's Bedroom
5552,113-3093131-7329804,2017-09-25T03:09:39Z,19.58,B000STYS5G,1,Traxxas 3340 Cooling Fan Velineon ESC,R/C - Remote / Radio controlled car,37,Low,Traxxas,Kid's Bedroom
5553,113-8473775-5077865,2017-09-25T03:09:39Z,9.48,B00TXDWIJ6,1,Traxxas VXL Dual Fan Wiring Harness - JST Plug Splitter -1M2F Plug & Play - Slash - Stampede - Rustler - This harness allows use of TWO fans powered by single output on VXL ESC. - Premium Quality - Handmade in USA,Other,0,Low,Traxxas,Other
5554,113-3093131-7329804,2017-09-25T03:09:39Z,10.15,B00VX433P6,1,RPM Automobile 70665 Wide Front a-Arms Traxxas E-Rustler and Stampede 2WD-Blue,R/C - Remote / Radio controlled car,46,Low,Traxxas,Kid's Bedroom
5555,113-3093131-7329804,2017-09-25T03:09:39Z,12.99,B001MYRQGE,1,"Integy RC Model Hop-ups T8074BLUE Motor Heatsink 540 Size w/ Cooling Fan for Slash, Stampede 2WD, Rustler & Bandit",R/C - Remote / Radio controlled car,43,Low,Traxxas,Kid's Bedroom
5556,113-0942832-2641050,2017-09-24T17:23:46Z,6.9,B0716ZH58F,1,Holy Stone Pan/Tilt Camera Platform Anti-Vibration Camera Mount Gimbal For FPV RC Drone HS400,Other,0,Low,Electronics-Components & Prototyping,Other
5557,113-0942832-2641050,2017-09-24T17:23:46Z,14.95,B0154EEUNE,1,Value Bundle - 2 Way Garden Hose Connector & Spigot Splitter with Easy Turn Control Valves + Matching Shut Off Adapter - Lead Free - Arthritis Friendly - Very Tough,Garden hose,72,Low,Tools-other,Deck/Patio & Yard
5558,113-0942832-2641050,2017-09-24T17:23:46Z,17.99,B06XBWS3T2,1,"12V 60 LEDs Van Interior Light Kits, Ampper LED Ceiling Lights Kit for Van Boats Caravans Trailers Lorries Sprinter Ducato Transit VW LWB (20 Modules, White)",Specialty lighting,38,Low,Electronics-Components & Prototyping,Attic
5559,114-3780014-5245011,2017-09-24T11:23:12Z,14.99,B003TNANSO,1,"KIND Bars, Peanut Butter Dark Chocolate, 8g Protein, Gluten Free, 1.4 Ounce Bars, 12 Count",Other,0,Low,Snacks,Other
5560,113-6251266-2229852,2017-09-24T10:41:32Z,14.31,B003TN8JGC,1,"KIND Bars, Pomegranate Blueberry Pistachio + Antioxidants, Gluten Free, 1.4 Ounce Bars, 12 Count",Other,0,Low,Snacks,Other
5561,112-6495264-3207442,2017-09-24T05:48:23Z,14.99,B003TMZQC8,1,"KIND Bars, Dark Chocolate Cherry Cashew + Antioxidants, Gluten Free, 1.4 Ounce Bars, 12 Count",Other,0,Low,Snacks,Other
5562,114-9473484-5476268,2017-09-24T05:16:46Z,15.26,B00EW6V06Q,1,"KIND Bars, Blueberry Vanilla & Cashew, Gluten Free, 1.4 Ounce Bars, 12 Count",Food goods - Unprepared - Enter Price,35,Low,Snacks,Garage
5563,112-6683924-5645833,2017-09-24T04:18:07Z,14.79,B0034EDMCW,1,"KIND Fruit & Nut, Almond & Coconut, All Natural, 1.4-Ounce Gluten Free Bars,12 count",Other,0,Low,Snacks,Other
5564,113-4910400-7913826,2017-09-23T18:47:53Z,10.56,B000SU0JXK,1,"Traxxas 3645 Turnbuckles / Toe Links, 61mm (pair)",Other,0,Low,Traxxas,Other
5565,113-1523437-9886635,2017-09-23T18:47:27Z,9.04,B000SU3VF8,1,"Traxxas 3643 Turnbuckles / Camber Link, 49mm (pair)",Other,0,Low,Traxxas,Other
5566,113-2878667-5259447,2017-09-23T18:45:01Z,4.28,B0006O5ISY,1,"Traxxas 2640 Suspension Pins with E-Clips, 44mm (pair)",R/C - Remote / Radio controlled car,35,Low,Traxxas,Kid's Bedroom
5567,113-7474061-0079455,2017-09-23T17:33:40Z,9.23,B06XXP4FSV,1,"Rear Bearing Carrier, Blue: TRA 2WD",Bushing / Bearing / Seal Driver,72,Low,Traxxas,Basement - Unfinished
5568,113-3728018-0121827,2017-09-23T17:33:40Z,9.89,B00F6AEA50,1,5x11 Rubber Sealed Ball Bearings (10) 5x11x4 for Traxxas RC Vehicles 5116 Slash Rustler Stampede X-Maxx T-Maxx Slash 4x4 Stampede 4x4 Bigfoot TRA5116,R/C - Remote / Radio controlled car,36,Low,Traxxas,Kid's Bedroom
5569,113-3728018-0121827,2017-09-23T17:33:40Z,8.26,B000AXVOFC,1,ACTIVA Plus Natural Self-Hardening Clay White 2.2 pounds,Modeling clay / play-doh,72,Low,Other,Kid's Bedroom
5570,113-3728018-0121827,2017-09-23T17:33:40Z,13.19,B009PBU6L8,1,"Traxxas 3678X Blue Wheelie Bar, Assembled (Fits Slash, Stampede, Rustler, Bandit Series)",R/C - Remote / Radio controlled car,43,Low,Traxxas,Kid's Bedroom
5571,113-1956037-6449060,2017-09-23T17:24:53Z,7.99,B00SUOANYG,1,"Blue Aluminum Tie Bar for Slash 2WD, Rustler 2WD, Stampede 2WD, Nitro Rustler, Nitro Slash, Nitro Stampede, Bandit 2WD and Nitro Sport",R/C - Remote / Radio controlled car,40,Low,Traxxas,Kid's Bedroom
5572,114-5867647-2001858,2017-09-20T12:43:36Z,21.98,B01KMPSB5I,1,"The Coldest Ice Pack Gel Reusable - Hot + Cold Therapy - Flexible Compress Best for Back Pain Hip Shoulder Neck Ankle Sprain Recovery, Muscle Injury Medical Grade",Heating pad,40,Low,Household-Consumables,Linen Closet
5573,114-2138913-4618631,2017-09-20T06:37:41Z,19.07,B00FXNAAW2,1,"AmazonBasics Velvet Suit Hangers, 50-Pack, Black",Clothes hanger - 10 pk.,56,Low,Home Organization,Coat Closet
5574,114-9481668-1806629,2017-09-20T06:35:51Z,26.44,B01GL96WCI,1,"Pampers Easy Ups Training Underwear Boys Size 3T-4T (Size 5), 72 Count",Underwear - Children's/kid's,72,Low,Baby-Diapers,Clothing & Accs - Kids
5576,113-6398646-0574607,2017-09-19T02:53:51Z,67.83,B00P7X59OW,1,Traxxas 2872X 5000mAh 11.1V 3S 25C LiPo Battery,R/C - Remote / Radio controlled toy,38,Low,Traxxas,Play Area/Room
5577,113-6601680-6082635,2017-09-19T02:26:21Z,7.88,B01EYFV6FY,1,"Ulanzi Tripod Mount /Vertical Bracket Smartphone Holder/Phone Clip Clipper Tripod Adapter for iPhone Samsung Smart Phones 2-1/4 - 3-5/8"" Wide (Mount Adapter)",Tripod,72,Low,Other,Attic
5578,114-3756886-0547434,2017-09-18T20:02:07Z,21.58,B00OTT8V68,2,"Pampers Baby Wipes Sensitive 7X Pop-Top Packs, 392 Count",Non-perishable paper / plastic products,58,Low,Household-Consumables,Utility/ Laundry Room
5579,114-4212380-0764204,2017-09-17T18:36:58Z,14.84,B01G36BNQE,1,"Carter's Infant 2-in-1 Head Support for Carseats and Strollers Diamonds, Grey/White",Carrier - Infant,72,Low,Baby-Diapers,Nursery
5580,114-3434790-2501865,2017-09-16T12:14:45Z,29.1,B01DYPYOM2,1,Desitin Maximum Strength Original Diaper Rash Paste 4 oz tube (Pack of 6),Soap / lotion pump,35,Low,Baby-Diapers,Bathroom
5582,113-8577844-1238630,2017-09-15T20:49:10Z,7.99,B0756DBXWP,1,"Galaxy Note 8 Screen Protector [2-Pack][Not Glass], Yootech [Case Friendly] Galaxy Note 8 Wet Applied Screen Protector BUBBLE-FREE for Samsung Galaxy Note 8",Other,0,Low,Other,Other
5583,113-8577844-1238630,2017-09-15T20:49:10Z,7.99,B074V436C3,1,"Samsung Galaxy Note8 Case with Kickstand, GeekZone Build-in Ring Holder Kickstand Flexible TPU Lightweight Protection Case Cover for Samsung Galaxy Note 8(2017) - Gold",Eye protection,88,High,Other,Basement - Unfinished
5584,114-3586822-3627429,2017-09-15T10:25:07Z,130.88,B00BLBLR1I,1,"Spectra Baby USA S2 Double/Single Breast Pump, 3.3 Pound",Breast pump - Electric,72,Low,Baby-Diapers,Nursery
5585,114-0837099-3193823,2017-09-12T22:43:54Z,16.1,B00028XJNA,1,"Medela Pump and Save Breast Milk Bags, 50 Count",Other,0,Low,Household-Consumables,Other
5586,112-0993142-8261033,2017-09-12T03:01:54Z,12.67,B0098WFCNG,1,"Green's Copper Brown Wood Preservative Spray 33008, 14-Ounce Aerosol",Garden sprayer,39,Low,Household-Consumables,Shed
5587,112-4648145-2015417,2017-09-12T02:55:13Z,34.99,B01N484DAH,1,Cutequeen 4 X 36w 3600 Lumens Cree LED Spot Light for Off-road Rv Atv SUV Boat 4x4 Jeep Lamp Tractor Marine Off-road Lighting (pack of 4),Specialty lighting,73,Low,Electronics-Components & Prototyping,Attic
5588,112-6136220-6084262,2017-09-12T02:54:35Z,9.99,B017SFV5G2,1,Cutequeen Wiring Harness Kit- 40 Amp Relay-on-off Switch- For Light Bar Off Road Driving lights Atv/jeep (2 Lead ),Other,0,Low,Tools-Electronics,Other
5589,114-4134603-7657066,2017-09-09T22:38:07Z,7.55,B01LXQE5CU,1,"Liwely 6 Pairs Unisex-Baby Mittens, 100% Cotton, Bubble (6-Pack)",Gloves or mittens - Children's/kid's,72,Low,Baby-Diapers,Clothing & Accs - Kids
5590,114-4738893-2038601,2017-09-08T14:17:13Z,15.87,B002EJHEPO,1,"Hamilton Beach Personal Single Serve Blender with 2 Jars and 2 Lids, White (51102)",Jar blender,84,High,Other,Kitchen
5591,112-2293929-0170618,2017-09-08T01:37:32Z,24.37,B06XX29S9Q,1,Samsung 64GB 100MB/s (U3) MicroSDXC EVO Select Memory Card with Adapter (MB-ME64GA/AM),Other,0,Low,Other,Other
5592,112-6121225-4145043,2017-09-08T01:01:00Z,15.95,B0752CQM5M,1,"Galaxy Note 8 Screen Protector, AUNEOS Note 8 Tempered Glass Screen Protector [Case Friendly] Full Coverage Glass Screen Protector for Samsung Galaxy Note 8 (Clear)",Other,0,Low,Other,Other
5593,112-0135586-2180246,2017-09-08T00:47:38Z,14.99,B0752FRJDR,1,"Samsung Galaxy Note 8 Case, SUPCASE Unicorn Beetle Series Premium Hybrid Protective Frost Clear Case for Samsung Galaxy Note 8 2017 Release, Retail Package (Black/Black)",Other,0,Low,Other,Other
5594,114-0071366-1073815,2017-09-08T00:27:18Z,7.98,B001B2PU7Y,1,"Little Remedies Tummy Relief Drops, Natural Berry Flavor, 1 Ounce",Non-prescription medication/medicine/Vitamin - Enter price,28,Low,Household-Consumables,Kid's Bedroom
5596,112-8897784-5665862,2017-09-07T16:31:35Z,29.9,B00704IO48,2,"Kidoozie Foam Pogo Jumper - Fun and Safe Play - Encourages an Active Lifestyle - Makes Squeaky Sounds - For All Sizes, 250 Pound Capacity",Toys - Non powered ride on,44,Low,Other,Kid's Bedroom
5597,114-2980308-2092203,2017-09-07T14:35:47Z,58.3,B003DZWVWE,1,"Elomi Women's Smoothing Underwire Molded Nursing Bra,Nude,38E UK",Intimates - Bra - Ladies',72,Low,Other,Clothing & Accs - Womens
5598,114-3420857-7797058,2017-09-06T13:50:55Z,12.59,B01M5H0646,1,"Toddler Infant Baby Boys Deer Long Sleeve Hoodie Tops Sweatsuit Pants Outfit Set (0-6Months, Sky Blue)",Outfits / Clothing set - Infant / Toddler,72,Low,Other,Nursery
5600,114-7055481-3321835,2017-09-06T12:18:44Z,12.71,B00MH4QKP6,1,AmazonBasics D Cell Everyday Alkaline Batteries (12-Pack),Camera / Camcorder - Battery,37,Low,Household-Consumables,Camera Equipment
5601,114-6805502-1749065,2017-09-06T12:18:44Z,12.59,B00KZ2DGRW,2,"Suave Kids 2 in 1 Shampoo and Conditioner, Cowabunga Coconut, 22.5 Fl Oz",Soap / lotion pump,36,Low,Household-Consumables,Bathroom
5602,114-8316130-5952205,2017-09-06T09:15:00Z,5.08,B01N59Y8YA,1,"Gerber Baby 4 Pack Mitten, Safari, 0-3 Months",Gloves or mittens - Children's/kid's,48,Low,Baby-Diapers,Clothing & Accs - Kids
5603,114-8316130-5952205,2017-09-06T09:15:00Z,13.99,B01N1FK0Q6,1,PPOGOO Baby Bandana Drool Bibs Unisex 8-Pack Gift Set for Boys and Girls made of 100% Organic Cotton,Bibs - Infant - 3 pk.,72,Low,Baby-Diapers,Nursery
5604,114-8316130-5952205,2017-09-06T09:15:00Z,5.08,B0133JFDJM,1,"Gerber Baby-Boys Mittens, Sports, 0-3 Months (Pack of 4)",Gloves or mittens - Children's/kid's,72,Low,Other,Clothing & Accs - Kids
5605,114-8316130-5952205,2017-09-06T09:15:00Z,13.99,B06Y4JNWLK,1,PPOGOO Baby Bandana Drool Bibs Unisex 8-Pack Gift Set for Boys and Girls made of 100% Organic Cotton,Bibs - Infant - 3 pk.,72,Low,Baby-Diapers,Nursery
